date,time,amazonID,exp_condition,isLeftRisky,indivOrGroup,groupSize,room,confirmationID,subjectNumber,round,gameRound,gameType,behaviouralType,choice,num_choice,payoff,didShare,info_share_cost,totalEarning,timeElapsed,latency
2021-6-9,13:11:34,INHOUSETEST3,binary,false,1,0,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,0,3,choice,sure,,169,,,169,131929,0
2021-6-9,13:11:37,INHOUSETEST3,binary,false,1,0,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,0,3,info-sharing,,1,169,1,15,154,134823,0
2021-6-9,13:11:39,INHOUSETEST3,binary,false,1,0,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,0,3,choice,sure,,141,,,295,137471,0
2021-6-9,13:11:41,INHOUSETEST3,binary,false,1,0,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,0,3,info-sharing,,1,141,0,71,141,138971,0
2021-6-9,13:18:14,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,1,1,4,choice,risky,,185,,,339,8331,0
2021-6-9,13:18:26,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,1,1,4,info-sharing,,1,185,0,86,185,20887,0
2021-6-9,13:18:29,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,2,1,4,choice,risky,,191,,,530,23453,0
2021-6-9,13:18:32,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,2,1,4,info-sharing,,1,191,1,46,145,27289,0
2021-6-9,13:18:34,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,1,4,choice,sure,,134,,,618,29033,0
2021-6-9,13:18:37,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,1,4,info-sharing,,2,134,0,75,134,31658,0
2021-6-9,13:18:39,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,1,4,choice,risky,,0,,,618,33433,0
2021-6-9,13:18:40,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,1,4,info-sharing,,1,0,0,8,0,34944,0
2021-6-9,13:18:51,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,1,2,1,choice,risky,,614,,,1232,8378,0
2021-6-9,13:18:53,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,1,2,1,info-sharing,,2,614,1,18,596,10945,0
2021-6-9,13:18:54,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,2,2,1,choice,risky,,54,,,1268,12221,0
2021-6-9,13:18:57,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,2,2,1,info-sharing,,2,54,0,34,54,15300,0
2021-6-9,13:18:59,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,2,1,choice,risky,,66,,,1334,16519,0
2021-6-9,13:19:1,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,2,1,info-sharing,,2,66,0,1,66,19150,0
2021-6-9,13:19:7,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,2,1,choice,risky,,69,,,1403,24771,0
2021-6-9,13:19:9,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,2,1,info-sharing,,2,69,0,25,69,26315,0
2021-6-9,13:19:19,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,1,3,2,choice,sure,,149,,,1483,9324,0
2021-6-9,13:19:23,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,1,3,2,info-sharing,,1,149,1,7,142,12812,0
2021-6-9,13:19:24,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,2,3,2,choice,sure,,155,,,1631,13753,0
2021-6-9,13:19:26,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,2,3,2,info-sharing,,1,155,0,71,155,15869,0
2021-6-9,13:19:27,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,3,2,choice,sure,,143,,,1774,17214,0
2021-6-9,13:19:31,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,3,3,2,info-sharing,,1,143,0,59,143,20730,0
2021-6-9,13:19:32,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,3,2,choice,risky,,44,,,1818,21712,0
2021-6-9,13:19:33,INHOUSETEST3,binary,false,1,-2,TWsxjHV_session_4,otNusnj2NDIiFuF0AAAM,1,4,3,2,info-sharing,,2,44,0,26,44,23215,0
2021-6-9,13:54:17,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,0,1,choice,sure,,149,,,149,7811,0
2021-6-9,13:54:18,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,0,1,info-sharing,,1,149,0,18,149,9323,0
2021-6-9,13:54:20,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,0,1,choice,risky,,163,,,312,10749,0
2021-6-9,13:54:21,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,0,1,info-sharing,,2,163,0,10,163,12250,0
2021-6-9,13:54:22,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,0,1,choice,risky,,175,,,487,13021,0
2021-6-9,13:54:24,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,0,1,info-sharing,,2,175,0,100,175,14686,0
2021-6-9,13:54:24,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,0,1,choice,risky,,165,,,652,15189,0
2021-6-9,13:54:26,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,0,1,info-sharing,,2,165,0,55,165,16700,0
2021-6-9,13:54:34,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,1,2,choice,sure,,151,,,638,7606,0
2021-6-9,13:54:36,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,1,2,info-sharing,,1,151,0,74,151,8970,0
2021-6-9,13:54:37,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,1,2,choice,sure,,150,,,788,10070,0
2021-6-9,13:54:38,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,1,2,info-sharing,,1,150,0,29,150,11730,0
2021-6-9,13:54:40,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,1,2,choice,risky,,512,,,1300,12924,0
2021-6-9,13:54:41,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,1,2,info-sharing,,2,512,0,55,512,14445,0
2021-6-9,13:54:42,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,1,2,choice,risky,,496,,,1796,15269,0
2021-6-9,13:54:43,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,1,2,info-sharing,,2,496,0,79,496,16788,0
2021-6-9,13:54:52,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,2,3,choice,risky,,48,,,1348,7404,0
2021-6-9,13:54:53,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,2,3,info-sharing,,1,48,0,35,48,8917,0
2021-6-9,13:54:54,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,2,3,choice,risky,,67,,,1415,9539,0
2021-6-9,13:54:56,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,2,3,info-sharing,,1,67,0,82,67,11203,0
2021-6-9,13:54:57,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,2,3,choice,sure,,158,,,1573,12133,0
2021-6-9,13:54:58,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,2,3,info-sharing,,2,158,0,78,158,13640,0
2021-6-9,13:54:59,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,2,3,choice,sure,,168,,,1741,14565,0
2021-6-9,13:55:1,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,2,3,info-sharing,,2,168,0,78,168,16088,0
2021-6-9,13:55:12,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,3,4,choice,sure,,167,,,1740,7892,0
2021-6-9,13:55:13,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,1,3,4,info-sharing,,1,167,0,83,167,9427,0
2021-6-9,13:55:16,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,3,4,choice,sure,,145,,,1885,11504,0
2021-6-9,13:55:17,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,2,3,4,info-sharing,,1,145,0,57,145,12991,0
2021-6-9,13:55:18,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,3,4,choice,sure,,163,,,2048,13972,0
2021-6-9,13:55:20,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,3,3,4,info-sharing,,1,163,0,61,163,15491,0
2021-6-9,13:55:22,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,3,4,choice,sure,,152,,,2200,17517,0
2021-6-9,13:55:23,INHOUSETEST3,binary,true,0,1,06091009_sessionIndiv_6,ycNew7yvABjewfjzAAAR,1,4,3,4,info-sharing,,1,152,0,54,152,19032,0
2021-6-22,14:27:10,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,1,0,3,choice,sure,,148,,,148,8517,0
2021-6-22,14:27:16,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,1,0,3,info-sharing,,1,148,0,95,148,14692,0
2021-6-22,14:27:17,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,1,0,3,choice,sure,,150,,,150,16041,0
2021-6-22,14:27:19,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,1,0,3,info-sharing,,1,150,1,51,99,18106,0
2021-6-22,14:27:21,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,2,0,3,choice,risky,,213,,,361,19975,0
2021-6-22,14:27:23,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,2,0,3,info-sharing,,2,213,1,99,114,21514,0
2021-6-22,14:27:24,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,2,0,3,choice,sure,,138,,,237,22682,0
2021-6-22,14:27:25,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,2,0,3,info-sharing,,1,138,1,28,110,24108,0
2021-6-22,14:27:28,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,3,0,3,choice,risky,,201,,,463,26756,0
2021-6-22,14:27:30,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,3,0,3,info-sharing,,2,201,1,9,192,28854,0
2021-6-22,14:27:31,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,3,0,3,choice,sure,,142,,,351,29451,0
2021-6-22,14:27:32,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,3,0,3,info-sharing,,1,142,1,72,70,30956,0
2021-6-22,14:27:37,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,4,0,3,choice,risky,,0,,,454,35410,0
2021-6-22,14:27:38,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,4,0,3,info-sharing,,2,0,0,78,0,37045,0
2021-6-22,14:27:39,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,4,0,3,choice,sure,,156,,,435,37962,0
2021-6-22,14:27:40,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,4,0,3,info-sharing,,1,156,0,18,156,38857,0
2021-6-22,14:28:9,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,1,1,1,choice,miss,,0,,,454,22676,0
2021-6-22,14:28:9,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,1,1,1,choice,miss,,0,,,279,22938,0
2021-6-22,14:28:10,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,6P6p-nNowTeCbdWwAAAH,2,1,1,1,info-sharing,,-1,0,0,100,0,24239,0
2021-6-22,14:28:10,INHOUSETEST3,binary,true,1,2,KjgFBKr_session_2,LZFVUFH2MlBVgKzjAAAG,1,1,1,1,info-sharing,,-1,0,0,83,0,24382,0
2021-6-22,14:36:55,INHOUSETEST3,binary,false,1,2,YditGAZ_session_3,diiOTXh8BESW2fvLAAAJ,2,1,0,3,choice,risky,,193,,,193,8233,0
2021-6-22,14:37:10,INHOUSETEST3,binary,false,1,2,YditGAZ_session_3,diiOTXh8BESW2fvLAAAJ,2,1,0,3,choice,miss,,0,,,0,23124,0
2021-6-22,14:37:10,INHOUSETEST3,binary,false,1,2,YditGAZ_session_3,hypYxocHLZSy_mYgAAAI,1,1,0,3,choice,miss,,0,,,0,23343,0
2021-6-22,14:40:58,INHOUSETEST3,binary,false,1,2,sYaHQYP_session_4,s4le2qWrfnxlj36-AAAK,1,1,0,2,choice,risky,,40,,,40,9027,0
2021-6-22,14:41:0,INHOUSETEST3,binary,false,1,2,sYaHQYP_session_4,b-VS9xgsq0E5g_etAAAL,2,1,0,2,choice,sure,,160,,,160,10588,0
2021-6-22,14:41:1,INHOUSETEST3,binary,false,1,2,sYaHQYP_session_4,s4le2qWrfnxlj36-AAAK,1,1,0,2,info-sharing,,2,40,0,80,40,12265,0
2021-6-22,14:41:3,INHOUSETEST3,binary,false,1,2,sYaHQYP_session_4,b-VS9xgsq0E5g_etAAAL,2,1,0,2,info-sharing,,1,160,1,44,116,13530,0
2021-6-22,14:41:10,INHOUSETEST3,binary,false,1,1,sYaHQYP_session_4,b-VS9xgsq0E5g_etAAAL,2,2,0,2,choice,sure,,166,,,282,20443,0
2021-6-22,14:41:12,INHOUSETEST3,binary,false,1,1,sYaHQYP_session_4,b-VS9xgsq0E5g_etAAAL,2,2,0,2,info-sharing,,1,166,0,2,166,22670,0
2021-6-22,14:41:28,INHOUSETEST3,binary,false,1,1,sYaHQYP_session_4,b-VS9xgsq0E5g_etAAAL,2,3,0,2,choice,miss,,0,,,282,38807,0
2021-6-22,16:11:42,INHOUSETEST3,binary,true,1,2,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,1,0,2,choice,risky,,65,,,65,8405,0
2021-6-22,16:11:43,INHOUSETEST3,binary,true,1,2,gUkIYXq_session_0,D7y4x5Z5wC8oknReAAAB,2,1,0,2,choice,risky,,57,,,57,10009,0
2021-6-22,16:11:45,INHOUSETEST3,binary,true,1,2,gUkIYXq_session_0,D7y4x5Z5wC8oknReAAAB,2,1,0,2,info-sharing,,2,57,1,12,45,11718,0
2021-6-22,16:11:46,INHOUSETEST3,binary,true,1,2,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,1,0,2,info-sharing,,2,65,1,89,-24,12525,0
2021-6-22,16:11:51,INHOUSETEST3,binary,true,1,1,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,2,0,2,choice,risky,,506,,,482,17638,0
2021-6-22,16:11:53,INHOUSETEST3,binary,true,1,1,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,2,0,2,info-sharing,,2,506,1,88,418,19780,0
2021-6-22,16:11:54,INHOUSETEST3,binary,true,1,1,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,3,0,2,choice,sure,,140,,,534,20838,0
2021-6-22,16:11:56,INHOUSETEST3,binary,true,1,1,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,3,0,2,info-sharing,,1,140,0,51,140,22486,0
2021-6-22,16:11:56,INHOUSETEST3,binary,true,1,1,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,4,0,2,choice,risky,,41,,,575,23312,0
2021-6-22,16:11:58,INHOUSETEST3,binary,true,1,1,gUkIYXq_session_0,WaLlU4tT0ej5Xb3xAAAA,1,4,0,2,info-sharing,,2,41,0,37,41,24864,0
2021-6-22,16:59:24,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,1,0,2,choice,sure,,143,,,143,10574,0
2021-6-22,16:59:26,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,1,0,2,info-sharing,,2,143,0,13,143,11947,0
2021-6-22,16:59:27,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,1,0,2,choice,sure,,153,,,153,13552,0
2021-6-22,16:59:29,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,1,0,2,info-sharing,,2,153,1,44,109,15453,0
2021-6-22,16:59:46,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,2,0,2,choice,miss,,0,,,109,31774,0
2021-6-22,16:59:46,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,2,0,2,choice,miss,,0,,,143,31947,0
2021-6-22,16:59:47,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,2,0,2,info-sharing,,-1,0,0,94,0,33512,0
2021-6-22,16:59:49,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,2,0,2,info-sharing,,-1,0,0,2,0,35248,0
2021-6-22,16:59:58,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,3,0,2,choice,miss,,0,,,109,44201,0
2021-6-22,16:59:58,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,3,0,2,choice,miss,,0,,,143,44391,0
2021-6-22,17:0:0,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,3,0,2,info-sharing,,-1,0,0,75,0,45719,0
2021-6-22,17:0:0,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,3,0,2,info-sharing,,-1,0,0,14,0,46066,0
2021-6-22,17:0:6,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,4,0,2,choice,miss,,0,,,143,52502,0
2021-6-22,17:0:7,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,4,0,2,choice,miss,,0,,,109,52800,0
2021-6-22,17:0:8,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,L9MccDPeUUCUysfEAAAD,1,4,0,2,info-sharing,,-1,0,0,52,0,54117,0
2021-6-22,17:0:8,INHOUSETEST3,binary,true,1,2,OnfUXLL_session_3,KD0qDcBuWLbz-G-oAAAE,2,4,0,2,info-sharing,,-1,0,0,30,0,54535,0
2021-6-22,17:7:33,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,ZUfD_78IYf5tqxQGAAAF,2,1,0,4,choice,risky,,188,,,188,13836,0
2021-6-22,17:7:35,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,rXaU9tG_a2Z4Oz46AAAG,1,1,0,4,choice,sure,,129,,,129,15469,0
2021-6-22,17:7:37,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,ZUfD_78IYf5tqxQGAAAF,2,1,0,4,info-sharing,,1,188,0,25,188,18050,0
2021-6-22,17:7:40,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,rXaU9tG_a2Z4Oz46AAAG,1,1,0,4,info-sharing,,2,129,0,95,129,20429,0
2021-6-22,17:7:56,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,ZUfD_78IYf5tqxQGAAAF,2,2,0,4,choice,miss,,0,,,188,36916,0
2021-6-22,17:7:56,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,rXaU9tG_a2Z4Oz46AAAG,1,2,0,4,choice,miss,,0,,,129,36961,0
2021-6-22,17:7:57,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,ZUfD_78IYf5tqxQGAAAF,2,2,0,4,info-sharing,,-1,0,0,13,0,38384,0
2021-6-22,17:7:58,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,rXaU9tG_a2Z4Oz46AAAG,1,2,0,4,info-sharing,,-1,0,0,0,0,38634,0
2021-6-22,17:7:59,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,ZUfD_78IYf5tqxQGAAAF,2,3,0,4,choice,risky,,169,,,357,40089,0
2021-6-22,17:8:1,INHOUSETEST3,binary,true,1,2,SdXprNo_session_4,rXaU9tG_a2Z4Oz46AAAG,1,3,0,4,choice,sure,,149,,,278,41801,0
2021-6-23,7:47:45,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,m7WibEwckFaXP7ClAAAI,2,1,0,3,choice,risky,,189,,,189,11171,0
2021-6-23,7:47:47,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,e1cMCCzJEvu4O4_hAAAH,1,1,0,3,choice,risky,,193,,,193,12920,0
2021-6-23,7:47:50,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,e1cMCCzJEvu4O4_hAAAH,1,1,0,3,info-sharing,,1,193,1,37,156,15925,0
2021-6-23,7:47:50,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,m7WibEwckFaXP7ClAAAI,2,1,0,3,info-sharing,,1,189,1,13,176,15931,0
2021-6-23,7:47:56,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,m7WibEwckFaXP7ClAAAI,2,2,0,3,choice,risky,,8,,,184,22172,0
2021-6-23,7:47:58,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,e1cMCCzJEvu4O4_hAAAH,1,2,0,3,choice,sure,,152,,,308,24162,0
2021-6-23,7:48:0,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,e1cMCCzJEvu4O4_hAAAH,1,2,0,3,info-sharing,,2,152,0,20,152,25810,0
2021-6-23,7:48:1,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,m7WibEwckFaXP7ClAAAI,2,2,0,3,info-sharing,,1,8,1,1,7,26920,0
2021-6-23,7:48:17,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,m7WibEwckFaXP7ClAAAI,2,3,0,3,choice,miss,,0,,,183,43327,0
2021-6-23,7:48:17,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,e1cMCCzJEvu4O4_hAAAH,1,3,0,3,choice,miss,,0,,,308,43332,0
2021-6-23,7:48:19,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,e1cMCCzJEvu4O4_hAAAH,1,3,0,3,info-sharing,,-1,0,0,85,0,45209,0
2021-6-23,7:48:19,INHOUSETEST3,binary,false,1,2,JINcDZd_session_5,m7WibEwckFaXP7ClAAAI,2,3,0,3,info-sharing,,-1,0,0,0,0,45230,0
2021-6-23,8:13:25,INHOUSETEST3,binary,true,1,2,OCkrDJy_session_16,UX27xkGzv05--OSrAAAZ,2,1,0,4,choice,sure,,146,,,146,11780,0
2021-6-23,8:13:28,INHOUSETEST3,binary,true,1,2,OCkrDJy_session_16,UX27xkGzv05--OSrAAAZ,2,1,0,4,info-sharing,,1,146,1,21,125,14271,0
2021-6-23,8:13:36,INHOUSETEST3,binary,true,1,2,OCkrDJy_session_16,Y2CFYjvzE9LBuGalAAAY,1,1,0,4,choice,miss,,0,,,0,23018,0
2021-6-23,8:35:39,INHOUSETEST3,binary,false,1,2,ePZjPAe_session_0,_Pp-gcqImtpqBetJAAAA,1,1,0,1,choice,risky,,55,,,55,7705,0
2021-6-23,8:35:41,INHOUSETEST3,binary,false,1,2,ePZjPAe_session_0,cRtgA0UKMmD2hID7AAAB,2,1,0,1,choice,risky,,63,,,63,9715,0
2021-6-23,8:35:44,INHOUSETEST3,binary,false,1,2,ePZjPAe_session_0,cRtgA0UKMmD2hID7AAAB,2,1,0,1,info-sharing,,1,63,1,61,2,13434,0
2021-6-23,8:35:49,INHOUSETEST3,binary,false,1,2,ePZjPAe_session_0,_Pp-gcqImtpqBetJAAAA,1,1,0,1,info-sharing,,1,55,1,35,20,17661,0
2021-6-23,8:35:50,INHOUSETEST3,binary,false,1,2,ePZjPAe_session_0,cRtgA0UKMmD2hID7AAAB,2,2,0,1,choice,risky,,46,,,48,19092,0
2021-6-23,8:35:52,INHOUSETEST3,binary,false,1,2,ePZjPAe_session_0,cRtgA0UKMmD2hID7AAAB,2,2,0,1,info-sharing,,1,46,1,50,-4,20691,0
2021-6-23,8:35:55,INHOUSETEST3,binary,false,1,2,ePZjPAe_session_0,_Pp-gcqImtpqBetJAAAA,1,2,0,1,choice,sure,,138,,,158,23737,0
2021-6-23,8:43:7,INHOUSETEST3,binary,false,1,2,qvWlMoa_session_1,nJrIDU694bt2XmFQAAAC,2,1,0,1,choice,sure,,149,,,149,8224,0
2021-6-23,8:43:10,INHOUSETEST3,binary,false,1,2,qvWlMoa_session_1,nJrIDU694bt2XmFQAAAC,2,1,0,1,info-sharing,,1,149,1,79,70,11092,0
